id,name
46422938,Jaspur Talav stop
471041,Johnson Skins stop
45239731,K.P Polymers stop
45239730,K.P Polymers stop
471042,Johnson Skins stop
33483769,Kalol-Sherisa Cross Road stop
467014,Karnavati Society stop
467013,Karnavati Society stop
45239738,Karoli Gam Cross Road stop
45239715,Kalol-Sherisa Cross Road stop
45239739,Karoli Gam Cross Road stop
45142158,Kendriya Vidyalaya stop
33482870,Khatraj Chokdi stop
45352623,Khatraj Chokdi stop
33482869,Khatraj Chokdi stop
45142159,Kendriya Vidyalaya stop
45352624,Khatraj Chokdi stop
45239728,Khodiyar Matanu Mandir stop
45329017,Khatraj Gam stop
45329016,Khatraj Gam stop
45239729,Khodiyar Matanu Mandir stop
45351214,Aastha Complex stop
45351215,Aastha Complex stop
45378950,Aakanksha Tenament stop
33482005,Adinathnagar stop
45329033,Ajay Tenament stop
45378864,Adinathnagar stop
33483298,Ajit Mile Char Rasta stop
45329032,Ajay Tenament stop
33481612,Ajit Mill Char Rasta BRTS stop
33483305,Ajit Mile Char Rasta stop
33482198,Ajit Mills stop
33482010,Ajit Mills stop
45239734,Arvind International stop
45378951,Aakanksha Tenament stop
45378737,Ajit Mills stop
45378982,Amarwadi Post Office stop
45378983,Amarwadi Post Office stop
45378738,Ajit Mills stop
45329026,Akshardham Residency stop
33483186,Amdupura stop
33483388,Amraiwadi stop
33483189,Amdupura stop
33483387,Amraiwadi stop
33483531,Amraiwadi stop
33483526,Amraiwadi stop
45465556,Amraiwadi station
33483302,Anand Flats stop
33483301,Anand Flats stop
45331404,Anant Mills Post Office stop
45331405,Anant Mills Post Office stop
45352548,Anant Society stop
45352549,Anant Society stop
45378948,Anil Starch Tenement stop
33483819,Anil Starch stop
45378949,Anil Starch Tenement stop
45329025,Akshardham Residency stop
45378952,Ankur Row Houses stop
45378731,Anupam Colony stop
45378751,Anjali Vidyalaya stop
45351212,Anjanaa Chowk stop
45351213,Anjanaa Chowk stop
33483826,Anil Starch stop
45378752,Anjali Vidyalaya stop
45465574,Apparel Park station
45378953,Ankur Row Houses stop
33482001,Asarwa Overbridge stop
33483842,Ashwamegh Society stop
33483843,Ashwamegh Society stop
45142151,Ashwamegh Society stop
457931,Asarva Railway Station
457929,Arvind Mills (Naroda) stop
457928,Arvind Mills (Naroda) stop
45378732,Anupam Colony stop
457930,Asarva Railway Station
45352526,Ashwamegh Society stop
33482932,Badrinayan Society stop
33482931,Badrinayan Society stop
33483455,Bajrang Ashram stop
33483274,Bajrang Ashram stop
33482212,Asarwa Overbridge stop
33483300,Bajrang Society stop
33483303,Bajrang Society stop
39166148,Bala Hanuman (Khadiya) stop
45331408,Bapu Nagar Rakhial stop
33481624,Bapu Nagar Approach BRTS stop
33482955,Bapunagar Char Rasta stop
45236750,Bapunagar Char Rasta stop
45331409,Bapu Nagar Rakhial stop
33482369,Bapunagar stop
45379093,Bapunagar General Hospital stop
33481827,Bapunagar Char Rasta stop
45379094,Bapunagar General Hospital stop
33482834,Bapunagar Char Rasta stop
45352595,Bhagwatinagar Society stop
33482389,Bheedbhanjan Hanuman stop
45352515,Bhagwati Nagar stop
33482388,Bapunagar stop
33482368,Bheedbhanjan Hanuman stop
45352596,Bhagwatinagar Society stop
33482200,Bhikshuk Gruh stop
45351248,Bhagyoday Society (Sukhramnagar) stop
45351249,Bhagyoday Society (Sukhramnagar) stop
33482007,Bhikshuk Gruh stop
33483133,Bombay Housing Police Line stop
33482367,Bombay Housing stop
45352546,Chakudiya Mahadev stop
33483134,Bombay Housing Police Line stop
45378947,Bombay Housing stop
33482390,Bombay Housing stop
45378946,Bombay Housing stop
33482925,Chamunda stop
45352547,Chakudiya Mahadev stop
33483209,Chandraprakash Hall stop
33482924,Chamunda stop
33481617,Chhotalal Ni Chali BRTS stop
45352544,Chhikni Vala Estate stop
33483210,Chandraprakash Hall stop
45331396,Chotelal Ni Chali stop
45352545,Chhikni Vala Estate stop
33482273,D.R.M Office (Swadeshi Mill) stop
45331397,Chotelal Ni Chali stop
33481840,D.R.M Office (Swadeshi Mill) stop
33482670,Dariyapur Darwaja stop
33481988,Delhi Chakla stop
33482672,Dariyapur Darwaja stop
33483098,Dariyapur Tower stop
45331418,Dev Ratna Residency stop
45331419,Dev Ratna Residency stop
33481989,Dariyapur Tower stop
45341566,Devsrushti stop
33483474,Dhana Sutharni Pol stop
45378865,Devbhumi Society (Hirawadi) stop
33483456,Dhana Sutharni Pol stop
45378866,Devbhumi Society (Hirawadi) stop
45341565,Devsrushti stop
45379087,Dhulabhaini Chali stop
33482392,Dr. Babasaheb Ambedkar Hall stop
45379088,Dhulabhaini Chali stop
45378716,Dipali Nagar stop
33482365,Dr. Babasaheb Ambedkar Hall stop
45329023,Dynasty Restaurant stop
45331391,Dipali Nagar stop
1564608,Fatasa Ni Pol stop
457925,Fruit Market stop
39873252,Fruit Market stop
33482764,Family Court Ahmedabad stop
39873263,G.C.S. Hospital BRTS stop
33482763,Family Court Ahmedabad stop
33482006,GIDC Tank stop
33482003,GIDC Tank stop
33482372,Gandhi Park stop
45378718,GIDC Housing Society stop
33482385,Gandhi Park stop
45351252,Gangotri Society stop
33483124,Ganga Farak Mills stop
45378826,Gangotri Bungalow stop
45378827,Gangotri Bungalow stop
33483417,Ganj Farak Mills stop
39830115,Geening Press stop
33483379,Gauri Cinema stop
33481634,Geeta Gauri Cinema BRTS stop
33483382,Gauri Cinema stop
39830114,Geening Press stop
33483359,Ghanshyam Engineering Works stop
46230681,Gheekanta station
33483365,Gomtipur Darwaja stop
33483358,Ghanshyam Engineering Works stop
33483364,Gomtipur Darwaja stop
33483138,Gopal Park stop
33483121,Gopal Park stop
33481975,Government Quarters stop
33483277,Gopinath Banglow stop
33483278,Gopinath Bunglow stop
33483362,Government Quarters stop
33483363,Government Quarters stop
33483360,Gravity House stop
45352543,Government Quarters stop
33481614,Grid Station BRTS
45142148,Gujarat Potli stop
33483361,Gravity House stop
45378733,Gujarat Housing Board stop
45378734,Gujarat Housing Board stop
45378742,Gujarat Potli stop
33483148,Har Gange Flats stop
33482501,Haja Patelni Pol stop
33482500,Haja Patelni Pol stop
45378728,Hira Wadi stop
33483120,Har Gange Flats stop
33481907,Idga Chowki stop
33482807,India Colony stop
45378729,Hira Wadi stop
33482214,Idga Chowki stop
33482832,India Colony stop
33481972,Indiranagar stop
45378735,Indira Nagar Char Rasta stop
45378736,Indira Nagar Char Rasta stop
33482254,Indiranagar stop
45379114,Industrial Estate Corner stop
45331426,Indrajit Soc. stop
45331427,Indrajit Soc. stop
33483296,Industrial Estate Corner stop
33483118,Jai Shukan Tenaments stop
45378862,Jadeshwar Van stop
39166154,Jakariya Masjid stop
33483149,Jai Shukan Tenaments stop
45378754,Jain Milan Co. Operative Housing Society stop
33481987,Jansatta Karyalaya stop
33483482,Jamnadas Estate stop
45378753,Jain Milan Co. Operative Housing Society stop
39873264,Jeening Press BRTS stop
33481621,Jogeshwari Society BRTS stop
33482217,Jansatta Karyalaya stop
45329030,Kailash Colony stop
45329029,Jay Shukan Apartment stop
33483294,Kala Bhavan stop
33483309,Kala Bhavan stop
45379080,Kala Bhuvan (R.C.Technical) stop
45379079,Kala Bhuvan (R.C.Technical) stop
33481582,Kalupur BRTS stop
39166158,Kalupur (Revadi Bazar) stop
39166157,Kalupur (Revadi Bazar) stop
45351275,Kalupur Ghee Bazar BRTS stop
33483147,Kalupur Overbridge stop
1564610,Kalupur Terminus
46230683,Kalupur Metro Station
45351276,Kalupur BRTS stop
33482247,Kalupur Terminus
33482363,Kalupur Terminus
33481838,Kalupur Terminus
33482394,Kalupur Terminus
39166159,Kalupur Terminus
45236752,Kalyan Kendra stop
33482311,Kalupur stop
33481990,Kamdar Maidan stop
45236751,Kalyan Kendra stop
33482928,Kalupur stop
46230685,Kankaria East station
33482197,Kamdar Maidan stop
33481584,Karnamukteshwar Mahadev BRTS stop
33481934,Khadiya Char Rasta stop
33482249,Khadiya Char Rasta stop
45127827,Khadiya Gate stop
45351203,Khodiyar Nagar stop
33482370,Khodiyar Nagar stop
33482387,Khodiyar Nagar stop
45185222,A.M.T.S. Staff Quarters stop
45351204,Khodiyar Nagar stop
33481848,Aavkar Hall stop
45185223,A.M.T.S. Staff Quarters stop
33482234,Aavkar Hall stop
33482294,Aavkar Hall stop
44963181,Aavkar Hall stop
44963190,Adam Saheb Ni Darhga stop
33482056,Amrakunj stop
44963189,Adam Saheb Ni Darhga stop
46434923,Anandji Kalyanji stop
46011170,Ahmedabad Gita Mandir Bus Stand
33481868,Amrakunj stop
33481859,Anandwadi stop
46434924,Anandji Kalyanji stop
33481941,Anandwadi stop
33482979,Aradhana High School stop
33482053,Apna Bazar (Lal Darwaja) stop
44963182,Aradhana Society stop
33482978,Aradhana High School stop
33482235,Ashapuri Society (Aavkar Hall) stop
44963183,Aradhana Society stop
45378759,Ashray Bungalow stop
45378760,Ashray Bungalow stop
39873257,Astodia Darwaja stop
33483750,Astodia Darwaja stop
33481587,Astodiya Chakala BRTS stop
45148360,Astodiya Darwaja BRTS stop
33481872,Astodiya Chakla stop
33481798,Astodiya Chakla stop
45136024,Arvind Mill BRTS stop
33481627,Hirawadi BRTS stop
33482216,Delhi Chakla stop
45351274,Delhi Darwaja BRTS stop
45329024,Dynasty Restaurant stop
45329028,Jay Shukan Apartment stop
33481544,BRTS Workshop BRTS stop
33483723,Bal Vatika stop
33483724,Bal Vatika stop
33481871,Astodiya Darwaja stop
33481586,Astodiya Darwaja stop
143284585,Bansidhar stop
1564611,Bhadrakali Mandir stop
33481540,Bhairavnath Road BRTS stop
33481898,Bhairavnath stop
33482059,Bhairavnath stop
33482267,Bhairavnath stop
33481593,Bhulabhai Park BRTS stop
45185254,Bhairavnath stop
44963600,C.T.M. Char Rasta stop
33482054,Bhulabhai Park stop
33481801,Bhulabhai Park stop
33483582,C.T.M. stop
45378935,CTM Cross Road stop
45378934,CTM Cross Road stop
33481954,Cadila Laboratory stop
33482232,Cadila Laboratory stop
33483798,Calico Mills stop
33483799,Calico Mills stop
45351250,Calico Mills stop
45351251,Calico Mills stop
33481551,CTM Cross Road BRTS stop
45378766,Carmel Methodist Church stop
45378765,Carmel Methodist Church stop
45379020,Chaitanyeshwar Mahadev stop
33481543,Chandola Lake BRTS stop
45379021,Chaitanyeshwar Mahadev stop
143284588,Chandola Octroi Naka stop
143284586,Chandola Talav stop
33481789,Chandola Talav stop
45341583,Chawalani Chali stop
45341584,Chawalani Chali stop
33481542,Chhipa Society BRTS stop
39873256,Dagli Manda Road stop
39873258,Dagli Manda Road stop
33481849,Dakshini Society stop
33481952,Dakshini Society stop
33483158,Dani Limda Road stop
33481852,Dani Limda Gam stop
45185267,Dani Limda stop
45463595,Dani Limda Gam stop
39873253,Dani Limda stop
33481855,Danilimda Road BRTS stop
33481530,Danilimda Char Rasta BRTS stop
45379015,Dayaram Printary stop
33481856,Danilimda Roads stop
45379014,Dayaram Printary stop
45378715,Divine School stop
45379078,Divine School stop
45341587,Dr.Shyamaprasad Mukharjee Chowk stop
44963605,Dr.Shyamaprasad Mukherjee Chowk stop
45341588,Dr.Shyamaprasad Mukharjee Chowk stop
44963604,Dr.Shyamaprasad Mukherjee Chowk stop
39873245,Dudh Wadi Society stop
39873244,Dudh Wadi Society stop
33481550,Express Highway Junction BRTS stop
45378933,Express Highway Junction stop
45378932,Express Highway Junction stop
33482293,Football Ground stop
33482747,F' Road stop
33482757,F' Road stop
45341618,G.C.I. (Trikampura) stop
45341619,G.C.I. (Trikampura) stop
33482459,Ganj Shahid Dargah stop
39873259,Gam Ku stop
33482593,Football Ground stop
45185220,Gautam Nagar stop
33482460,Ganj Shahid Dargah stop
45185221,Gautam Nagar stop
33481548,Ghodasar BRTS stop
33482411,Giriraj Tenament stop
33481953,Ghodasar Gam stop
33482412,Giriraj Tenament stop
33482233,Ghodasar Gam stop
33482492,Goodluck Barrels stop
33482057,Gordhanwadi stop
33482224,Goodluck Barrels stop
33481901,Govindwadi stop
33481867,Gordhanwadi stop
33482264,Govindwadi stop
33482745,Gujarat Housing Board (Haripura) stop
45378841,Gujarat Housing Board (Haripura) stop
45379012,Gujcomasol stop
33482758,Gujarat Housing Board (Haripura) stop
45378840,Gujarat Housing Board (Haripura) stop
45379013,Gujcomasol stop
33481592,Geeta Mandir BRTS stop
45186229,Hari Krishna Park stop
45186228,Hari Krishna Park stop
44963602,Gurukrupa Vidyalay stop
45378845,Hatkeshwar Mahadev stop
45378844,Hatkeshwar Mahadev stop
44963613,Hira Bhai Tower stop
33481552,Hatkeshwar stop
33482063,Hira Bhai Tower stop
44963632,Hira Bhai Tower stop
44963614,Hira Bhai Tower stop
33483247,Isanpur Cross Road stop
33483248,Isanpur Cross Road stop
33482068,Isanpur BRTS stop
33482067,Isanpur stop
33482064,Ishwar Nagar stop
33481857,Isanpur stop
33481862,Ishwar Nagar stop
33481955,Jagdish Society stop
33481932,Isanpur stop
457912,Jain Upashray stop
33482231,Jagdish Society stop
457911,Jain Upashray stop
45379011,Jalaram Estate stop
33482446,Jamalpur Chakla stop
45379010,Jalaram Estate stop
33482456,Jamalpur Chakla stop
45329060,Jamalpur Char Rasta stop
45328998,Jamalpur Darwaja stop
45329061,Jamalpur Char Rasta stop
45341592,Jashodanagar Cross Road stop
45351188,Jamalpur Darwaja stop
33483481,Jamnadas Estate stop
45341593,Jashodanagar Cross Road stop
33482746,Jashodanagar Patiya stop
33483250,Jashodanagar Cross Road stop
33483245,Jashodanagar Cross Road stop
33481967,Jashodanagar Patiya stop
33482061,Jawahar Chowk stop
33481865,Jawahar Chowk stop
44963621,Jawahar Chowk stop
45185257,Jawahar Chowk stop
33481940,Jawahar Chowk stop
44963185,Jay Ambe Apartment stop
44963184,Jay Ambe Apartment stop
33481539,Jawahar Chowk BRTS stop
39873250,Jay Jagat Society stop
39873251,Jay Jagat Society stop
33482066,Jaymala stop
33481860,Jaymala stop
33483256,Jindal Denim stop
33483263,Jindal Denim stop
33482177,Jivan Park stop
33481929,Jivan Park stop
45341589,Kaans (Gorno Kuvo) stop
45341591,Kaans stop
33483618,Kaans stop
45341590,Kaans (Gorno Kuvo) stop
45341594,Kamabhaino Kuvo stop
45341595,Kamabhaino Kuvo stop
33482626,Kamnath Mahadev / Raipur Darwaja stop
33482625,Kamnath Mahadev / Raipur Darwaja stop
45351272,Kankariya Lake BRTS stop
33481533,Kankariya Telephone Exchange BRTS stop
33481534,Kankariya Lake BRTS stop
45341616,Kashi Vishwanath Mahadev stop
45341617,Kashi Vishwanath Mahadev stop
33481786,Khamasa stop
33481545,Kashiram Textiles BRTS stop
33481874,Khamasa stop
33482775,Khamasa stop
33481943,Kharawala Factory stop
33483020,Khamasa stop
33482181,Kharawala Factory stop
45380852,Khodiyar Nagar stop
33482880,Abhay Nagar Society stop
45380853,Khodiyar Nagar stop
33482109,Abhay Nagar Society stop
33482598,Blind People's Association stop
33481520,Andhjan Mandal BRTS stop
33482621,Blind People's Association stop
45329001,Chaitanya Nagar stop
33482686,Commerce College Hostel stop
45236753,Chandralok Society stop
45236754,Chandralok Society stop
33482739,Commerce College Hostel stop
45329002,Chaitanya Nagar stop
33482878,Chaitanya Society stop
33481777,Commerce College stop
33482105,Dada Saheb Na Pagla stop
33482304,Commerce College stop
33482160,Dada Saheb Na Pagla stop
45329003,Darpan Six Roads stop
33482906,Darpan Six Roads stop
46230671,Commerce Sixth Road station
33482157,Darpan Society stop
45234326,Darpan Society stop
45236755,Gokul Complex stop
45329008,Darpan Society stop
45329007,Darpan Society stop
45329004,Gopal Nagar stop
33481820,Gujarat University stop
33482303,Gujarat University stop
33481779,Gujarat University stop
45236756,Gokul Complex stop
33482679,Gurukul stop
46230668,Gujarta University station
45327782,Gurukul stop
33482600,Himanshu Vidyalay stop
46230665,Gurukul Road station
33482619,Himanshu Vidyalay stop
33482677,Gurukul stop
33481884,Income Tax Office stop
33482533,Income Tax Office stop
45328996,Income Tax Office stop
45352625,Ishwar Bhawan stop
45378964,Income Tax Society stop
33482673,Indraprastha Tower stop
45378965,Income Tax Society stop
33482733,Indraprastha Tower stop
45352626,Ishwar Bhawan stop
33482738,Jain Upashray stop
33482687,Jain Upashray stop
33482689,Kailash Nagar stop
33482736,Kailash Nagar stop
45329006,Kamnath Mahadev stop
45329005,Kamnath Mahadev stop
46220184,APMC station
33482349,APMC Market stop
33482770,Aiyappa Mandir stop
45148438,Alka Society stop
45148439,Alka Society stop
33482779,Aiyappa Mandir stop
33482400,Alok Apartment stop
33482356,Alok Apartment stop
33482772,Amar Flat stop
33482777,Amar Flat stop
33483450,Ambawadi / Excise Chowki stop
43663075,Ambawadi / Excise Chowki stop
33483453,Ambawadi / Excise Chowki stop
39166174,Ambawadi / Excise Chowki stop
33482771,Anand Flats stop
33482778,Anand Flats stop
33482097,Anandnagar stop
33482172,Anandnagar stop
33481527,Anjali BRTS stop
33483401,Anjali Cinema stop
33483458,Apang Manav Mandal stop
33483402,Anjali Cinema stop
33483459,Apang Manav Mandal stop
45183975,Arvind Sales Emporium stop
45234313,Ashok Nagar stop
478881,Arvind Sales Emporium stop
45234314,Ashok Nagar stop
33482630,Ayojan Nagar stop
45378973,Azad Apartment Wing 1 stop
33482649,Ayojan Nagar stop
33482788,Ayojan Nagar stop
33483443,Ayojan Nagar stop
45378974,Azad Apartment Wing 1 stop
33483164,Bhairavnath Industries stop
33483479,Azad Society stop
33483169,Bhairavnath Industries stop
33483806,Bhairavnath Industries stop
33483801,Bhairavnath Industries stop
33483480,Azad Society stop
33482096,Bhaththa (Vasna) stop
33482173,Bhaththa (Vasna) stop
33481816,Chandranagar stop
33482629,Bhudarpura stop
45236708,C.N.Vidyalaya stop
33482192,C.N.Vidyalaya stop
33482595,C.N.Vidyalaya stop
45184001,Bhudarpura stop
33481528,Chandranagar BRTS stop
33483429,Chandranagar stop
33482354,Chandranagar stop
45393357,Chandranagar stop
45329054,Devraj Park stop
45183973,Congress Bhavan stop
45184003,Chhadawad Junction stop
45379097,Chandranagar stop
45184002,Chhadawad Junction stop
45329055,Devraj Park stop
45183974,Congress Bhavan stop
45234319,Dharnidhar Society stop
33481526,Dharnidhar Derasar BRTS stop
45239726,Digambar Jain Temple stop
45239727,Digambar Jain Temple stop
45234320,Dharnidhar Society stop
33482406,Dr. Jivraj Mehta Hospital stop
33482650,Doctor House stop
33482540,Dr. Jivraj Mehta Hospital stop
33482420,Dr. Jivraj Mehta Hospital stop
45234325,Dr. Jivraj Mehta Hospital stop
33482776,Ekta Tower stop
33482072,Fatehnagar stop
33483740,Dvt Hospital stop
33481880,Gandhigram Metro Station
33482773,Ekta Tower stop
33483739,Dvt Hospital stop
33481983,Fatehnagar stop
466990,Gandhigram Metro Station
33483522,Gandhigram Metro Station
33483171,Gopalpur stop
45329059,Ganesh Nagar stop
33483162,Gopalpur stop
45329058,Ganesh Nagar stop
46220199,Gandhigram station
43663072,Government Quarters stop
33483525,Gandhigram Metro Station
43663073,Government Quarters stop
33481773,Gujarat College stop
33482330,Guptanagar stop
33482309,Gujarat College stop
45148365,Gujarat College stop
45352527,Gyaspur Approach stop
33481597,Gulbai Tekra Approach BRTS stop
45148366,Gujarat College stop
33482350,Guptanagar stop
45352529,Gyaspur Bhatta stop
45352528,Gyaspur Approach stop
33482419,Hariharanand Ashram stop
45329053,Hawada stop
33482418,Hariharanand Ashram stop
45352530,Gyaspur Bhatta stop
45329052,Hawada stop
45148456,Haridas Park stop
33481521,Himmatlal Park BRTS stop
33482613,Himmatlal Park stop
45381609,Himmatlal Park stop
45148363,Hope Neuro Care Hospital stop
33482612,Himmatlal Park stop
45148364,Hope Neuro Care Hospital stop
33482103,Inqilab Society stop
33482098,Jain Merchant Society stop
45234309,Jain Nagar Society stop
33482165,Inqilab Society stop
45234308,Jain Nagar Society stop
33482171,Jain Merchant Society stop
33482168,Jalaram Mandir stop
33482101,Jalaram Mandir stop
33482095,Jawaharnagar stop
33482174,Jawaharnagar stop
33482536,Kesariyaji Nagar stop
33481890,Abhay Ghat stop
33482537,Kesariyaji Nagar stop
33481529,Khodiyarnagar BRTS stop
33481523,Jhansi Ki Rani BRTS stop
46220243,A.E.C. station
45331411,Abu Nagar Society stop
33482040,Abhay Ghat stop
33483012,Acher Depot
45331410,Abu Nagar Society stop
33482435,Abu-Koba Cross Road stop
33483037,Abu-Koba Cross Road stop
33483023,Acher Depot
33483011,Acher Depot
33483007,Adarsh Vidyavihar stop
33483549,Aksharpark Society stop
33483018,Adarsh Vidyavihar stop
33483546,Aksharpark Society stop
45379042,Alok Residency stop
45379041,Alok Residency stop
33483006,Amizara Society stop
33483019,Amizara Society stop
45379031,Anand Tenament stop
45379032,Anand Tenament stop
45378899,Andh Kalyan Kendra (New Ranip) stop
33483542,Andh Kalyan Kendra stop
45378900,Andh Kalyan Kendra (New Ranip) stop
33483554,Andh Kalyan Kendra stop
45379049,Baliyadev Mandir (G.S.T.) stop
33483540,Balol Nagar stop
33483495,Balol Nagar stop
33483520,Balol Nagar stop
45379050,Baliyadev Mandir (G.S.T.) stop
33483555,Balol Nagar stop
33481889,Chandrabhaga Society stop
33483548,Chenpur Gam stop
33482470,Chintamani Society stop
33483547,Chenpur Gam stop
33483523,Church stop
33481549,Jashodanagar Char Rasta BRTS stop
33483524,Church stop
45183989,Church stop
33481782,Haridas Park stop
45183990,Church stop
33482039,Collector Office stop
33481892,Collector Office stop
45379035,Devbhumi Society (Ranip) stop
45379036,Devbhumi Society (Ranip) stop
33482438,Dharmanagar stop
45185260,Dr. B.R. Ambedkar Rashtriya Foundation stop
33483545,Essar Steel stop
33482037,Dr. B.R. Ambedkar Rashtriya Foundation stop
33482468,Dharmanagar stop
33483550,Essar Steel stop
33481891,Gandhi Ashram stop
45379046,Essar Steel stop
45379045,Essar Steel stop
33482041,Gandhi Ashram stop
33482434,Gandhi Vas stop
33482472,Gandhi Vas stop
45379033,Gangotri Society stop
45379034,Gangotri Society stop
33482239,Gayatri Vidyalaya stop
45185263,Gayatrikunj Society stop
33481995,Gayatri Vidyalaya stop
33483034,Ghanshyamnagar stop
33482033,Government Press Colony stop
45185264,Gayatrikunj Society stop
33483033,Ghanshyamnagar stop
45185272,Government Press Colony stop
33483543,Green Avenue stop
33483552,Green Avenue stop
33482433,Gujarat Stadium stop
33482473,Gujarat Stadium stop
33483557,Hariom Nagar stop
33483538,Hariom Nagar stop
45331412,Harsh Society stop
45331413,Harsh Society stop
45183983,Indira Nagar stop
45183984,Indira Nagar stop
45378901,J.V.Park stop
45378902,J.V.Park stop
45379051,Jambu Chowk stop
45379052,Jambu Chowk stop
33483242,Jawahar Chowk stop
33483008,Jawahar Chowk stop
33482998,Jawahar School stop
33483029,Kabir Chowk stop
33482999,Jawahar School stop
33483030,Kabir Chowk stop
33483776,Kali Gam stop
45185244,Kali Road Railway Station
33483784,Kali Gam stop
45185245,Kali Road Railway Station
33483497,Kalptaru Apartments stop
33483541,Karan Nagar Cross Road stop
33483518,Kalptaru Apartments stop
33483553,Karan Nagar Cross Road stop
33482997,Keshav Nagar stop
45185238,Kendriya Vidyalaya stop
45185237,Kendriya Vidyalaya stop
33483031,Keshavnagar Tanki stop
33483785,Khodiyar Mandir (G.S.T.) stop
33483775,Khodiyar Mandir (G.S.T.) stop
33483032,Keshavnagar Tanki stop
45378835,Khodiyarnagar (Chandlodiya) stop
45236710,APMC Market (Sanand) stop
45236711,APMC Market (Sanand) stop
1039396441,Aarvi Spining stop
1039396440,Aarvi Spining stop
45148408,Ahmedabad Sports Club
45148409,Ahmedabad Sports Club
45236741,Akar Homes stop
45236740,Akar Homes stop
45158614,Ashwamegh Estate (Tajpur Cross Road) stop
45158615,Ashwamegh Estate (Tajpur Cross Road) stop
45148402,Ayurved Vanaushdhi Udhyan stop
45148403,Ayurved Vanaushdhi Udhyan stop
45148399,Bacha Motors Telav stop
45148398,Bacha Motors Telav stop
45236726,Baniyadev Mandir stop
45236727,Baniyadev Mandir stop
45148378,Bavla Cross Road (Gadhiya Talav) stop
45148379,Bavla Cross Road (Gadhiya Talav) stop
45158604,Chachrawadi Mandir Cross Road stop
45158603,Chachrawadi Mandir Cross Road stop
33482080,Changodar Cross Road stop
33482089,Changodar Cross Road stop
45158605,Clarris Pharma stop
45158627,Chehar Matanu Mandir stop
45158626,Chehar Matanu Mandir stop
45236728,Dental College stop
45158606,Clarris Pharma stop
45236729,Dental College stop
45148371,Eye Hospital stop
45148372,Eye Hospital stop
1039396436,Farmej Pharma stop
1039396437,Farmej Pharma stop
45236716,G.E.B. Office stop
45236717,G.E.B. Office stop
33483411,Gibpura stop
33483730,Godhavi Gam stop
33483412,Gibpura stop
33483731,Godhavi Gam stop
45158620,Gopal Hotel stop
45158621,Gopal Hotel stop
45236724,Hariom Elegance stop
45158619,Harsha Engg. stop
45158618,Harsha Engg. stop
45236725,Hariom Elegance stop
33482081,Hoff Furniture (Nova Petrochemicals) stop
45148396,Hotel Sarvottam stop
33482088,Hoff Furniture (Nova Petrochemicals) stop
45148397,Hotel Sarvottam stop
1039396438,Intas Pharma Ltd stop
1039396439,Intas Pharma Ltd stop
45158630,Jackson Hydrolics stop
45236736,Iskcon Plump Spring stop
45236737,Iskcon Plump Spring stop
45158631,Jackson Hydrolics stop
1039396435,Jinendra Steel stop
1039396434,Jinendra Steel stop
45329019,Adesh Nagar stop
33482114,Ankur Society stop
45329018,Adesh Nagar stop
33481822,Ankur Society stop
33481512,Akhbarnagar BRTS stop
33482153,Ankur Society stop
33482849,Ankur Society stop
33482858,Ankur Society stop
33482983,Arjun Ashram stop
33482984,Arjun Ashram stop
45352633,Ankur Society stop
45352632,Ankur Society stop
45378981,Ankur Society stop
33483752,Arjun Homes stop
45379104,Arjun Homes stop
33483375,Avadhpuri stop
33483372,Avadhpuri stop
45352630,Bhavin Vidyalaya stop
33482973,Bhimjipura stop
33483343,Bhimjipura stop
33482884,Bhumi Nagar - II stop
45352631,Bhavin Vidyalaya stop
33482883,C. P. Nagar stop
33482901,Bhumi Nagar - II stop
33482902,C. P. Nagar stop
33481887,Champaner Society stop
33483489,Chanakyapuri Overbridge stop
33482044,Champaner Society stop
45351222,Chanakyapuri stop
33483490,Chanakyapuri Overbridge stop
33482127,Chandlodiya Gam stop
45351221,Chanakyapuri stop
33482142,Chandlodiya Gam stop
45183982,Chandrabhaga Bridge stop
33483370,Chhaya Flats stop
33482941,Chandlodiya Railway Station (Wagheshwari Society)
45427271,Chandlodiya Railway Station (Wagheshwari Society)
33482985,Chuval Society stop
33482124,Deshwali Society stop
45183981,Chandrabhaga Bridge stop
33483377,Chhaya Flats stop
33482986,Chuval Society stop
33482143,Deshwali Society stop
44963197,Deshwali Society stop
45327800,Deshwali Society stop
44963195,Deshwali Society stop
33482881,Devendra Park stop
44963196,Deshwali Society stop
44963198,Dhanjibhaino Kuvo stop
33482905,Devendra Park stop
44963199,Dhanjibhaino Kuvo stop
33482947,Gauri Nagar stop
33482942,Gauri Nagar stop
33483493,Ghatlodia stop
33483824,Gopal Park Society stop
33482859,Govind Wadi / Mirambika School stop
33482119,Gujarat Housing Board stop
33482848,Govind Wadi / Mirambika School stop
33483825,Gopal Park Society stop
33482322,Ghatlodia stop
33482148,Gujarat Housing Board stop
33482852,Gujarat Housing Board stop
33481885,Gujarat Vidyapeeth stop
33482855,Gujarat Housing Board stop
33482151,Harish Chandra Park stop
45234318,Gujarat Housing Office stop
45351224,Hari Villa stop
45351223,Hari Villa stop
33482045,Gujarat Vidyapeeth stop
33482116,Harishchandra Park stop
33482314,Income Tax Office stop
33481515,Jaimangal BRTS stop
45142152,JK Park stop
33483369,Jay Avinash Society stop
45142153,JK Park stop
33483378,Jay Avinash Society stop
33482325,Income Tax Office stop
33482856,Jaymangal Society stop
